53620,08/05/2023,12240-B0041-03,0800-1730-12240-B0041-03,12240-B0041-03-Reg1,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
53620,09/05/2023,12240-B0041-03,0800-1630-12240-B0041-03,12240-B0041-03-Reg1,8:00,16:30,8.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
53620,10/05/2023,12240-B0041-03,0800-1200-12240-B0041-03,12240-B0041-03-Reg1,8:00,12:00,4.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
53620,10/05/2023,12240-B0041-03,0800-1200-12240-B0041-03,12240-B0041-03-Reg1,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
53620,11/05/2023,12240-B0041-03,0800-1830-12240-B0041-03,12240-B0041-03-Reg1,8:00,18:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
53620,12/05/2023,12240-B0041-03,1200-1700-Trn-12240-B0041-03,12240-B0041-03-Reg1,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59148,08/05/2023,12240-B0041-03,0800-1730-RT-12240-B0041-03,12240-B0041-03-Reg2,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59148,09/05/2023,12240-B0041-03,0800-1630-RT-12240-B0041-03,12240-B0041-03-Reg2,8:00,16:30,8.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59148,10/05/2023,12240-B0041-03,0800-1200-RT-12240-B0041-03,12240-B0041-03-Reg2,8:00,12:00,4.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59148,10/05/2023,12240-B0041-03,0800-1200-RT-12240-B0041-03,12240-B0041-03-Reg2,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59148,11/05/2023,12240-B0041-03,0800-1830-RT-12240-B0041-03,12240-B0041-03-Reg2,8:00,18:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59148,12/05/2023,12240-B0041-03,1200-1700-Trn-12240-B0041-03,12240-B0041-03-Reg2,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59575,08/05/2023,12240-B0041-03,0800-1730-PFT-12240-B0041-03,12240-B0041-03-Reg3,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59575,09/05/2023,12240-B0041-03,0800-1630-PFT-12240-B0041-03,12240-B0041-03-Reg3,8:00,16:30,8.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59575,10/05/2023,12240-B0041-03,0800-1200-PFT-12240-B0041-03,12240-B0041-03-Reg3,8:00,12:00,4.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59575,10/05/2023,12240-B0041-03,0800-1200-PFT-12240-B0041-03,12240-B0041-03-Reg3,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59575,11/05/2023,12240-B0041-03,0800-1830-PFT-12240-B0041-03,12240-B0041-03-Reg3,8:00,18:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59575,12/05/2023,12240-B0041-03,1200-1700-Trn-12240-B0041-03,12240-B0041-03-Reg3,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59117,08/05/2023,12240-B0041-03,1400-2330-12240-B0041-03,12240-B0041-03-Reg4,14:00,23:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59117,09/05/2023,12240-B0041-03,1300-2330-12240-B0041-03,12240-B0041-03-Reg4,13:00,23:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59117,10/05/2023,12240-B0041-03,1700-2330-12240-B0041-03,12240-B0041-03-Reg4,17:00,23:30,6.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59117,10/05/2023,12240-B0041-03,1700-2330-12240-B0041-03,12240-B0041-03-Reg4,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59117,11/05/2023,12240-B0041-03,1500-2330-12240-B0041-03,12240-B0041-03-Reg4,15:00,23:30,8.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
59117,12/05/2023,12240-B0041-03,1200-1700-Trn-12240-B0041-03,12240-B0041-03-Reg4,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
63593,08/05/2023,12240-B0041-03,1400-2330-RT-12240-B0041-03,12240-B0041-03-Reg5,14:00,23:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
63593,09/05/2023,12240-B0041-03,1300-2330-RT-12240-B0041-03,12240-B0041-03-Reg5,13:00,23:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
63593,10/05/2023,12240-B0041-03,1700-2330-RT-12240-B0041-03,12240-B0041-03-Reg5,17:00,23:30,6.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
63593,10/05/2023,12240-B0041-03,1700-2330-RT-12240-B0041-03,12240-B0041-03-Reg5,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
63593,11/05/2023,12240-B0041-03,1500-2330 RT-12240-B0041-03,12240-B0041-03-Reg5,15:00,23:30,8.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
63593,12/05/2023,12240-B0041-03,1200-1700-Trn-12240-B0041-03,12240-B0041-03-Reg5,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62326,08/05/2023,12240-B0041-03,1400-2330-FT-12240-B0041-03,12240-B0041-03-Reg6,14:00,23:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62326,09/05/2023,12240-B0041-03,1300-2330-FT-12240-B0041-03,12240-B0041-03-Reg6,13:00,23:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62326,10/05/2023,12240-B0041-03,1700-2330-FT-12240-B0041-03,12240-B0041-03-Reg6,17:00,23:30,6.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62326,10/05/2023,12240-B0041-03,1700-2330-FT-12240-B0041-03,12240-B0041-03-Reg6,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62326,11/05/2023,12240-B0041-03,1500-2330 FT-12240-B0041-03,12240-B0041-03-Reg6,15:00,23:30,8.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62326,12/05/2023,12240-B0041-03,1200-1700-Trn-12240-B0041-03,12240-B0041-03-Reg6,12:00,17:00,5.0,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62306,08/05/2023,12240-B0041-03,2300-0830-12240-B0041-03,12240-B0041-03-Reg7,23:00,8:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62306,09/05/2023,12240-B0041-03,2300-0830-12240-B0041-03,12240-B0041-03-Reg7,23:00,8:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62306,10/05/2023,12240-B0041-03,2300-0830-12240-B0041-03,12240-B0041-03-Reg7,23:00,8:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62306,11/05/2023,12240-B0041-03,2300-0830-12240-B0041-03,12240-B0041-03-Reg7,23:00,8:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
58921,11/05/2023,12240-B0041-03,2300-0830-12240-B0041-03,12240-B0041-03-Reg8,23:00,8:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
58921,12/05/2023,12240-B0041-03,2300-0830-12240-B0041-03,12240-B0041-03-Reg8,23:00,8:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
58921,13/05/2023,12240-B0041-03,2300-0830-12240-B0041-03,12240-B0041-03-Reg8,23:00,8:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
58921,14/05/2023,12240-B0041-03,2300-0830-12240-B0041-03,12240-B0041-03-Reg8,23:00,8:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62644,08/05/2023,12240-B0041-03,10,12240-B0041-03-Reg9,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62644,09/05/2023,12240-B0041-03,10,12240-B0041-03-Reg9,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62644,10/05/2023,12240-B0041-03,10,12240-B0041-03-Reg9,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62644,11/05/2023,12240-B0041-03,10,12240-B0041-03-Reg9,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
64226,08/05/2023,12240-B0041-03,1100-2130-12240-B0041-03,12240-B0041-03-Reg10,11:00,21:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
64226,09/05/2023,12240-B0041-03,1100-2130-12240-B0041-03,12240-B0041-03-Reg10,11:00,21:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
64226,10/05/2023,12240-B0041-03,1100-2130-12240-B0041-03,12240-B0041-03-Reg10,11:00,21:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
64226,11/05/2023,12240-B0041-03,1100-2130-12240-B0041-03,12240-B0041-03-Reg10,11:00,21:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
61711,08/05/2023,12240-B0041-03,1030-2030-12240-B0041-03,12240-B0041-03-Reg11,10:00,20:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
61711,09/05/2023,12240-B0041-03,1030-2030-12240-B0041-03,12240-B0041-03-Reg11,10:00,20:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
61711,10/05/2023,12240-B0041-03,1030-2030-12240-B0041-03,12240-B0041-03-Reg11,10:00,20:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
61711,11/05/2023,12240-B0041-03,1030-2030-12240-B0041-03,12240-B0041-03-Reg11,10:00,20:30,10.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62320,08/05/2023,12240-B0041-03,1600-2330-12240-B0041-03,12240-B0041-03-Reg12,16:00,23:30,7.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62320,09/05/2023,12240-B0041-03,1600-2330-12240-B0041-03,12240-B0041-03-Reg12,16:00,23:30,7.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62320,10/05/2023,12240-B0041-03,1600-2330-12240-B0041-03,12240-B0041-03-Reg12,16:00,23:30,7.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62320,11/05/2023,12240-B0041-03,1600-2330-12240-B0041-03,12240-B0041-03-Reg12,16:00,23:30,7.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62696,08/05/2023,12240-B0041-03,0800-1730-US-SST-12240-B0041-03,12240-B0041-03-Reg13,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62696,09/05/2023,12240-B0041-03,0800-1730-US-SST-12240-B0041-03,12240-B0041-03-Reg13,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62696,10/05/2023,12240-B0041-03,0800-1730-US-SST-12240-B0041-03,12240-B0041-03-Reg13,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
62696,11/05/2023,12240-B0041-03,0800-1730-US-SST-12240-B0041-03,12240-B0041-03-Reg13,8:00,17:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
64191,08/05/2023,12240-B0041-03,1400-2330-US-SST-12240-B0041-03,12240-B0041-03-Reg14,14:00,23:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
64191,09/05/2023,12240-B0041-03,1400-2330-US-SST-12240-B0041-03,12240-B0041-03-Reg14,14:00,23:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
64191,10/05/2023,12240-B0041-03,1400-2330-US-SST-12240-B0041-03,12240-B0041-03-Reg14,14:00,23:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
64191,11/05/2023,12240-B0041-03,1400-2330-US-SST-12240-B0041-03,12240-B0041-03-Reg14,14:00,23:30,9.5,0:00,0:00,R,N, , , ,N,N,N,N,N,N,N,N,N,N,N
